iteration,position,value
360,51,0.55907
360,57,0.52521
360,63,0.51779
360,69,0.51387
360,75,0.49246
360,81,0.4864
360,87,0.48471
360,93,0.47186
360,99,0.46583
360,105,0.46341
360,111,0.4503
360,117,0.43816
360,123,0.42289
360,127,0.41573
367,3,0.47234
367,9,0.53426
367,15,0.60213
367,21,0.64664
367,27,0.65659
367,33,0.632
367,39,0.60736
367,45,0.58884
367,51,0.57357
367,57,0.56734
367,63,0.55538
367,69,0.54056
367,75,0.5323
367,81,0.50239
367,87,0.48526
367,93,0.46825
367,99,0.44453
367,105,0.43057
367,111,0.41578
367,117,0.40697
367,123,0.38914
367,127,0.37497
374,3,0.44584
374,9,0.49924
374,15,0.57726
374,21,0.62717
374,27,0.64266
374,33,0.63289
374,39,0.60656
374,45,0.58936
374,51,0.58764
374,57,0.58399
374,63,0.58395
374,69,0.56999
374,75,0.56633
374,81,0.55414
374,87,0.56122
374,93,0.54571
374,99,0.51602
374,105,0.4818
374,111,0.4498
374,117,0.42768
374,123,0.39445
374,127,0.37634
381,3,0.47406
381,9,0.55967
381,15,0.60901
381,21,0.64571
381,27,0.64271
381,33,0.61656
381,39,0.5943
381,45,0.57153
381,51,0.54756
381,57,0.52827
381,63,0.51296
381,69,0.49824
381,75,0.48789
381,81,0.49473
381,87,0.47823
381,93,0.46879
381,99,0.44503
381,105,0.43376
381,111,0.4144
381,117,0.39723
381,123,0.37491
381,127,0.37019
388,3,0.40323
388,9,0.51662
388,15,0.5827
388,21,0.59493
388,27,0.58199
388,33,0.55584
388,39,0.53027
388,45,0.52969
388,51,0.51965
388,57,0.52486
388,63,0.52059
388,69,0.52221
388,75,0.52819
388,81,0.52975
388,87,0.52598
388,93,0.52649
388,99,0.51977
388,105,0.5137
388,111,0.51009
388,117,0.49557
388,123,0.4678
388,127,0.45619
395,3,0.48445
395,9,0.56204
395,15,0.62145
395,21,0.63047
395,27,0.62957
395,33,0.61257
395,39,0.59909
395,45,0.57579
395,51,0.54257
395,57,0.53507
395,63,0.53682
395,69,0.52663
395,75,0.52412
395,81,0.52541
395,87,0.51461
395,93,0.50897
395,99,0.49496
395,105,0.48531
395,111,0.46098
395,117,0.42318
395,123,0.39362
395,127,0.36913
399,3,0.48179
399,9,0.57247
399,15,0.64211
399,21,0.70405
399,27,0.73441
399,33,0.72271
399,39,0.6836
399,45,0.62975
399,51,0.59965
399,57,0.55988
399,63,0.5321
399,69,0.54175
399,75,0.50528
399,81,0.48812
399,87,0.45396
399,93,0.41761
399,99,0.40392
399,105,0.3901
399,111,0.36874
399,117,0.38124
399,123,0.38146
399,127,0.39858
