iteration,position,value
248,87,0.27716
248,93,0.26953
248,99,0.27027
248,105,0.26823
248,111,0.26544
248,117,0.27139
248,123,0.26656
248,127,0.26172
255,3,0.33259
255,9,0.19327
255,15,0.1596
255,21,0.17002
255,27,0.20201
255,33,0.23214
255,39,0.25316
255,45,0.26674
255,51,0.27083
255,57,0.27902
255,63,0.27716
255,69,0.25949
255,75,0.258
255,81,0.25428
255,87,0.24107
255,93,0.24237
255,99,0.24405
255,105,0.23475
255,111,0.2513
255,117,0.2673
255,123,0.27028
255,127,0.26841
262,3,0.3404
262,9,0.1808
262,15,0.15681
262,21,0.1702
262,27,0.21168
262,33,0.23828
262,39,0.26135
262,45,0.2792
262,51,0.30357
262,57,0.30208
262,63,0.2939
262,69,0.30134
262,75,0.29613
262,81,0.29557
262,87,0.30841
262,93,0.32868
262,99,0.33259
262,105,0.32515
262,111,0.3365
262,117,0.34115
262,123,0.3458
262,127,0.36775
269,3,0.32031
269,9,0.17801
269,15,0.15774
269,21,0.18583
269,27,0.21391
269,33,0.23791
269,39,0.24182
269,45,0.25521
269,51,0.2792
269,57,0.27567
269,63,0.28386
269,69,0.2952
269,75,0.27995
269,81,0.27995
269,87,0.28553
269,93,0.27548
269,99,0.28032
269,105,0.29464
269,111,0.32422
269,117,0.33371
269,123,0.3657
269,127,0.39118
276,3,0.34115
276,9,0.19717
276,15,0.15923
276,21,0.15439
276,27,0.17615
276,33,0.20554
276,39,0.2234
276,45,0.23177
276,51,0.24219
276,57,0.25744
276,63,0.25242
276,69,0.25391
276,75,0.258
276,81,0.25149
276,87,0.24368
276,93,0.24684
276,99,0.24349
276,105,0.23847
276,111,0.2593
276,117,0.27121
276,123,0.28832
276,127,0.30413
283,3,0.375
283,9,0.1994
283,15,0.18787
283,21,0.19587
283,27,0.2154
283,33,0.22879
283,39,0.22712
283,45,0.24758
283,51,0.26395
283,57,0.2753
283,63,0.28553
283,69,0.2885
283,75,0.29036
283,81,0.29613
283,87,0.29762
283,93,0.28943
283,99,0.29037
283,105,0.28702
283,111,0.30097
283,117,0.29446
283,123,0.30413
283,127,0.31362
290,3,0.32701
290,9,0.19252
290,15,0.17132
290,21,0.17039
290,27,0.1875
290,33,0.1955
290,39,0.21205
290,45,0.21484
290,51,0.24572
290,57,0.25744
290,63,0.26935
290,69,0.27455
290,75,0.27251
290,81,0.27009
290,87,0.27455
290,93,0.27083
290,99,0.25428
290,105,0.26321
290,111,0.26023
290,117,0.28609
290,123,0.29334
290,127,0.32254
297,3,0.35398
297,9,0.18564
297,15,0.17094
297,21,0.17485
297,27,0.20368
297,33,0.23717
297,39,0.25651
297,45,0.2926
297,51,0.29092
297,57,0.31678
297,63,0.30525
297,69,0.30915
297,75,0.29594
297,81,0.29762
297,87,0.29929
297,93,0.28162
297,99,0.24907
297,105,0.26767
297,111,0.25911
297,117,0.25335
297,123,0.26358
297,127,0.2539
304,3,0.39844
304,9,0.25223
304,15,0.18936
304,21,0.18657
304,27,0.18992
304,33,0.22042
304,39,0.24256
304,45,0.25186
304,51,0.26507
304,57,0.2846
304,63,0.27548
304,69,0.30134
304,75,0.30748
304,81,0.30636
304,87,0.29595
304,93,0.28999
304,99,0.2872
304,105,0.27902
304,111,0.27604
304,117,0.27734
304,123,0.28032
304,127,0.2846
311,3,0.35324
311,9,0.21354
311,15,0.16443
311,21,0.16499
311,27,0.18601
311,33,0.23121
311,39,0.2606
311,45,0.26004
311,51,0.26004
311,57,0.27102
311,63,0.27641
311,69,0.28609
311,75,0.27604
311,81,0.29167
311,87,0.28181
311,93,0.28646
311,99,0.29185
311,105,0.30152
311,111,0.31715
311,117,0.33426
311,123,0.35342
311,127,0.37054
318,3,0.28664
318,9,0.17076
318,15,0.14379
318,21,0.15365
318,27,0.15513
318,33,0.17634
318,39,0.19494
318,45,0.21633
318,51,0.23531
318,57,0.25558
318,63,0.26525
318,69,0.26265
318,75,0.266
318,81,0.27158
318,87,0.27083
318,93,0.26135
318,99,0.26153
318,105,0.25167
318,111,0.26786
318,117,0.29967
318,123,0.3006
318,127,0.3019
325,3,0.34263
325,9,0.19029
325,15,0.16313
325,21,0.17429
325,27,0.18992
325,33,0.21354
325,39,0.234
325,45,0.24442
325,51,0.2619
325,57,0.25707
325,63,0.25632
325,69,0.25986
325,75,0.25781
325,81,0.25911
325,87,0.26339
325,93,0.24814
325,99,0.27251
325,105,0.28032
325,111,0.29129
325,117,0.30766
325,123,0.32087
325,127,0.33594
332,3,0.3151
332,9,0.17225
332,15,0.14007
332,21,0.14211
332,27,0.149
332,33,0.16797
332,39,0.18322
332,45,0.19903
332,51,0.21205
332,57,0.22693
332,63,0.2433
332,69,0.23661
332,75,0.23754
332,81,0.23679
332,87,0.25223
332,93,0.25539
332,99,0.26153
332,105,0.26153
332,111,0.27418
332,117,0.29483
332,123,0.29576
332,127,0.32757
339,3,0.32831
339,9,0.18062
339,15,0.14658
339,21,0.16183
339,27,0.16871
339,33,0.18248
339,39,0.19252
339,45,0.21224
339,51,0.22842
339,57,0.23326
339,63,0.2381
339,69,0.23624
339,75,0.24758
339,81,0.25372
339,87,0.26432
339,93,0.2593
339,99,0.27623
339,105,0.29948
339,111,0.30785
339,117,0.33278
339,123,0.34059
339,127,0.34765
346,3,0.33259
346,9,0.18601
346,15,0.15048
346,21,0.16332
346,27,0.19252
346,33,0.20238
346,39,0.22433
346,45,0.22191
346,51,0.22954
346,57,0.23512
346,63,0.22805
346,69,0.24609
346,75,0.24126
346,81,0.24647
346,87,0.24442
346,93,0.2567
346,99,0.26004
346,105,0.28497
346,111,0.3058
346,117,0.31287
346,123,0.33836
346,127,0.33371
353,3,0.31901
353,9,0.18508
353,15,0.14304
353,21,0.15774
353,27,0.17374
353,33,0.18657
353,39,0.21615
353,45,0.2141
353,51,0.22489
353,57,0.22321
353,63,0.226
353,69,0.23865
353,75,0.21522
353,81,0.22917
353,87,0.23196
353,93,0.234
353,99,0.23977
353,105,0.23568
353,111,0.25428
353,117,0.2766
353,123,0.28813
353,127,0.31362
360,3,0.31882
360,9,0.17467
360,15,0.14937
360,21,0.15327
360,27,0.15867
360,33,0.18992
360,39,0.2035
360,45,0.22005
360,51,0.22991
